id,text,label,sentiment
309,"I was noticed that my phone memory is low and when I was checking which apps I can move to external memory=SD card I found that I can't install/move your app to the phone's SD card and use it from it, but only on and from phone's internal memory. As I see that is not an issue by many other apps with similar features and requirements so I suggest you to make this possible.",1,neutral
6232,OMGoodness back to school soon FUN!,2,positive
19633,My mom said I eat a lot,1,neutral
8737,learn to fly higher...!  http://tinyurl.com/30tools,2,positive
8634,"I love this app! It helps me to stay organized. It's very convenient. I used to write my to do list on paper, but it's so much easy to have this app right at my finger tips. Its allows me to break my list down into categories, and use different colors to differentiate each category.",2,positive
25888,"so ready for dc tomorrow, photo trippin`",1,neutral
19723, I just changed the backgroung but now I have no profile ppicture,1,neutral
9154,"I never order chips any more due to how unhealthy they are, but getting a burrito from Chipotle or Qdoba doesn`t feel right without em",0,negative
23887, let me know how it goes I`m praying. Ummmph. I still can`t believe it.,2,positive
3997,Watching twilight and eating potato salad.,1,neutral
3414,Had been using this app without glitches for quite a while now but the last update prevents me from opening it anymore :(,0,negative
13433, well gracias  haha and why is that? the plays?,2,positive
17104,"The food here looks amazing! Our dessert is Frozen Grand Marnier Souffle, of course we have to eat @ the bar",2,positive
8228,"Off to see the Tinyï¿½s, thinking thoughts about smiles I caught from the radio  and big daft grin all over my face....",2,positive
14737,the grates & children collide tonight,1,neutral
1920,The features are good but unfair to pay on yearly basis,0,negative
15727,  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor,1,neutral
8928,@_IANNE I`m at the terrance middle by the left side center. I see u,1,neutral
4973,"Auto-fail only works if you go to each task? That's not auto fail. Makes no 
sense. Might as well go back to Life RPG. that feature was the only reason 
I even tried this. Subscription model ridiculous. Why would I pay a MONTHLY 
fee for some icons? They are helpful icons & necessary mostly, but that's 
just ridiculously expensive for some icons. A one time fee is reasonable. 
Even if it was like $5. I wanted to like this app, but this got in the way.",0,negative
4709,Great but can be annoying with notifications and also is not quite as customizable as I'd like. Definitely helps to track your habbita though!,2,positive
24516, Can`t wait to see you on December in Switzerland for a third rendez-vous  Great show ! You are just amazing  ... Enjoy in OZ,2,positive
12784,food...food...FOOD!,1,neutral
2141,The sun is out here in Melbourne! Happy Mothers Day to all the mums out there,2,positive
6292, I will post it later. Its not on my comp,1,neutral
5291,This app is awesome. Makes tasks fun,2,positive
14299,"waking now, so lazy and very worry ...",0,negative
3187," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore.",1,neutral
3808,Laying on my bed. ONE spot smells like vanilla.  awesome,2,positive
25839,Have a headache  I`m going to bed. Goodnight!,0,negative
3588, Wahey! Fancy meeting you here  Thanks for the tweet and great to be twittered together,2,positive
2817,Lil cuz coming round today she 5  aww  haha,2,positive
1006,I`m either always on the train or at work,1,neutral
9137," Boom, and if you will, boom! Saw the movie last night - really enjoyed it",2,positive
762," I don`t think I am, my sisters refusn to get me a ticket now.  what you doing next week?",0,negative
19524,BIG NEWS?! But I don`t know if I can share it.,1,neutral
23302,Bank holiday = rain. Superb. But a great excuse not to start gardening in the jungle at the back of our house. Eating it is then...,2,positive
3448, agreed,1,neutral
24234," youre not going, are you   ?",1,neutral
26339,i just found a crack in my baking bowl...milk spilled everywhere,0,negative
11717,_C hahaha i agree. im s glad Aiden won tonights show and greg should have got the other place,2,positive
7789,Great app! Helped me get my time optimized and scheduled. Thank you very much developers!(1 suggestion would be to add auto backup on the cloud through google and so on),2,positive
5706,_bach Thank you for YOUR positive energy + contributions here!,2,positive
22237," helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI ****",0,negative
6939,"Neat, but I don't put that much stuff on my calendar.. Looking for more of a scheduling tool for everyday routines. Don't want to add all that stuff to my calendar.",2,positive
8831,Loved this app until ads started covering the entire screen. Uninstalled immediately.,0,negative
8880,Good Morning!  ? http://blip.fm/~5jnl7,2,positive
15956,'It`s not **** if you scream surprise first.' - my customer just said to me. Haha.  (via )LMAO,2,positive
4097, yus! :3 he was really nice,2,positive
7140,Pretty good. Great graphics as well,2,positive
214,Saw James carville in the store today. His head is really that bald,1,neutral
2546,Now have an unpleasant talk w/n-laws 2 look 4ward 2....,0,negative
810, Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!!,1,neutral
22892, Not that funny! I wont jump,0,negative
6615,useful for organizing the activities of the day but don't have setting on sound to notify the time of activity,0,negative
6385,Easy to use. Solid synchronization. Really good.,2,positive
5487,"Really versatile app, got the premium version almost immediately. Very easy to use, love dark theme, not invasive and doesn't cause anxiety with pending habits/tasks. I'd like to see a feature added to make daily notes for each habit and one to let you chose the icon for 'other' category habits.",2,positive
1687,"Literally, I am blessed to know Todoist♥️",2,positive
11715, lol...but they aren`t here! I`ll tell them to do that Monday. lol,1,neutral
14563,_KHC wooow. lucky XD my break is gonna end. my classes starts @ june 4,2,positive
2305,Great app with just about every function I want for a task list. Love the way it integrates with the calendar. It used to work with Google voice activation but that seems to have ceased.,2,positive
326, the hotel should be thankful,2,positive
7332,"It is a good idea, but it's not really easy to use.. in fact it's quite complicated :/ I bought premium because they advertised I could set schedules per day, and I can, but not how I had hoped. I recommend to make it simpler by allowing the user to toggle days per schedule in the routine editor, and additionally make any small changes in each individual day.",0,negative
16675,"_Nigeria oh yeah I know  We met when I was taking out the trash, hhaha",0,negative
12141,Man i hate church. Has to be done though. I like the way it makes other people feel good,1,neutral
10395,"@crlane I have the Kindle2. I've seen pictures of the DX, but haven't seen it in person. I love my Kindle - I'm on it everyday.",2,positive
1041, I`m part of a religion called People-With-Good-Taste-In-Music. We don`t celebrate Jonas Brothers Day.,1,neutral
3610,GOODNiGHT...HAPPY MOTHERS DAY TO ALL THE MAMi`S ON TWiTTER,2,positive
23643, Ha good morning! May the fourth be with you too,2,positive
129,It's not free.,0,negative
6456," I know! I can barely believe it`s almost over! Thanks for the review, lovely!",2,positive
23163, Aural goodness,2,positive
6626,"Heading to the hospital to sort out my back, not looking forward to this",1,neutral
20153, what about Your Body by Tom Novy or Voodoo Child by Rogue Traders. They are from 04/05. Good memories from these songs,2,positive
13375,"WOOT! favourtie, well second favourite episode just came on TOW ross and rachel ... you know",2,positive
25080, you really chose the wrong time of year to do this didnt you,0,negative
11177,I only hve 9followers,1,neutral
267,can`t school just be done already? it hurts too much... seeing him every day,2,positive
14163," I`m the same, don`t panic. Big topman",1,neutral
12284," thanks for viewing my portfolio www.wahliao.com  I`ll be updating it sometimes, will keep u updated.",2,positive
3528, haha. I know. And then I need a new car too. Oh ps I got a speeding ticket.,1,neutral
3268, and its amazing  x,2,positive
9923,Better to have a search option for notes,2,positive
4084," If y`all say so, I trust you on that one",1,neutral
